,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
148,1621.0,"Dec 01, 2020",,4500,3,3.0,1016139,0.0,13.0343529,,Horamavu Agara,77.6465269,Evergreen Property,"Oct 05, 2020",7294500.0,Mitraa My Gate,Banaswadi,5.0,2.4444444444444446,4.188888888888889
149,1551.0,0,1,4350,2,3.0,81872,1.0,12.931989,1,Rajarajeshwari Nagar,77.510729,Griha Mithra Constructions,"Oct 01, 2020",6746850.0,Griha Mithra Grand Gandharva,Rajarajeshwari Nagar,4.81,2.0,3.9777777777777783
150,1400.0,"Jun 01, 2022",,4999,,2.0,1043535,0.0,13.015773,,KR Puram,77.695722,Garudachala Estates,"Oct 20, 2020",6998600.0,Garuda Park Square,KR Puram,4.44,1.2222222222222223,3.8666666666666663
151,1425.0,"Jun 01, 2022",,4999,,3.0,1043535,0.0,13.015773,,KR Puram,77.695722,Garudachala Estates,"Oct 20, 2020",7123575.0,Garuda Park Square,KR Puram,4.44,1.2222222222222223,3.8666666666666663
152,1180.0,"Apr 01, 2022",2,4000,2,2.0,1006530,1.0,13.054296,1,Hennur Road,77.669445,Icon Constructions,"Oct 16, 2020",4720000.0,iCON SN Luxuria,Hennur,4.71,1.5555555555555556,3.822222222222223
153,1332.0,"Dec 01, 2020",,4500,2,2.0,1016139,0.0,13.0343529,,Horamavu Agara,77.6465269,Evergreen Property,"Oct 05, 2020",5994000.0,Mitraa My Gate,Banaswadi,5.0,2.4444444444444446,4.188888888888889
154,1445.0,"Apr 01, 2022",2,4000,2,3.0,1006530,1.0,13.054296,1,Hennur Road,77.669445,Icon Constructions,"Oct 16, 2020",5780000.0,iCON SN Luxuria,Hennur,4.71,1.5555555555555556,3.822222222222223
155,2625.0,"Jun 01, 2021",1,6250,5,4.0,455128,1.0,13.022621,1,KR Puram,77.714776,OHANA 857,"Nov 09, 2020",16406250.0,OHANA,KR Puram,4.44,1.2222222222222223,3.8666666666666663
156,2215.0,"Jun 01, 2021",2,6250,3,3.0,455128,1.0,13.022621,1,KR Puram,77.714776,OHANA 857,"Nov 09, 2020",13843750.0,OHANA,KR Puram,4.44,1.2222222222222223,3.8666666666666663
157,759.0,"Sep 01, 2023",1,4816,1,1.0,1021254,1.0,13.237074,,Devanahalli,77.724278,BRIGADE GROUP,"Nov 04, 2020",3600000.0,Kino at Brigade Orchards,International Airport,0.79,2.111111111111111,2.533333333333333
158,687.0,"Dec 01, 2021",,5731,,1.0,793503,0.0,13.100389,,Kogilu,77.632053,BRIGADE GROUP,"Nov 04, 2020",3937884.0,Brigade Bricklane,Yelahanka,1.5,1.0,3.2
159,1022.0,"Dec 01, 2021",,5731,,2.0,793503,0.0,13.100389,,Kogilu,77.632053,BRIGADE GROUP,"Nov 04, 2020",5858104.0,Brigade Bricklane,Yelahanka,1.5,1.0,3.2
160,1154.0,"Apr 01, 2025",1,10696,3,3.0,903171,1.0,13.021555,,KR Puram,77.705723,Assetz,"Nov 12, 2020",11943900.0,Assetz Sun and Sanctum,KR Puram,4.44,1.2222222222222223,3.8666666666666663
161,1026.0,0,,4900,2,2.0,1023287,0.0,12.9647254,,Whitefield,77.7191899,K SITA LAKSHMI,"Nov 07, 2020",5027400.0,Springfield Homes,Brookefield,4.95,2.111111111111111,4.211111111111111
162,1735.0,0,1,5400,2,3.0,240203,1.0,12.858951,1,JP Nagar,77.566766,Anand Group,"Nov 05, 2020",9369000.0,Anand Somu Pristine,Bannerghatta Road,4.93,2.888888888888889,4.222222222222222
163,1735.0,"Dec 01, 2021",1,5000,3,3.0,348819,0.0,13.018939,,KR Puram,77.706977,Arsis Developers Private Limited,"Nov 05, 2020",8675000.0,Arsis Green Hills,KR Puram,4.44,1.2222222222222223,3.8666666666666663
164,3230.0,0,,5430,,4.0,240203,0.0,12.858951,,JP Nagar,77.566766,Anand Group,"Nov 05, 2020",17542000.0,Anand Somu Pristine,Bannerghatta Road,4.93,2.888888888888889,4.222222222222222
165,1405.0,"Dec 01, 2021",1,5075,2,2.0,348819,0.0,13.018939,,KR Puram,77.706977,Arsis Developers Private Limited,"Nov 05, 2020",7130375.0,Arsis Green Hills,KR Puram,4.44,1.2222222222222223,3.8666666666666663
166,1303.0,"Dec 01, 2022",1,3282,2,3.0,405044,1.0,12.817912,1,Electronics City Phase 1,77.670877,DS-MAX Properties Pvt Ltd,"Oct 21, 2020",4694000.0,DS MAX Skyclassic,Electronic City,4.32,1.7777777777777777,4.011111111111111
167,1495.0,0,1,4373,2,3.0,461829,1.0,12.9161344,1,Mysore Road,77.4905124,Kumar Properties,"Nov 13, 2020",6538000.0,Kumar Princeville,Mysore Road,4.7,1.6666666666666667,3.933333333333333
